,Date,Company,price,GSVI,GSVI t-1,A_GSVI,returns,returns t-1,returns^2,volatilities,volumes,Mkt-RF,SMB,HML,RMW,CMA
868,11/9/2020,JD,50.84999847,26,22,0,-0.073113574,-0.082446726,0.005345595,0.0717384,36445600,-11.93,-1.13,0.19,-0.17,0.92
877,11/16/2020,JD,50.84999847,46,26,0.039220713,-0.33164777,-0.117468914,0.109990243,0.342227139,6475900,-11.93,-1.13,0.19,-0.17,0.92
886,11/23/2020,JD,49.90000153,44,46,-0.042559614,-0.06873026,-0.21227853,0.004723849,0.075868336,7456700,-11.93,-1.13,0.19,-0.17,0.92
895,11/30/2020,JD,54.33000183,52,44,-0.107630664,0.029431201,-0.097805128,0.000866196,0.029331746,6547000,-2.83,0.94,-3.51,0.22,-1.17
904,12/7/2020,JD,54.33000183,25,52,0.313657559,0.133394949,-0.17197654,0.017794213,0.132838768,83530900,-2.83,0.94,-3.51,0.22,-1.17
913,12/14/2020,JD,59.04000092,45,25,0,0.129255298,-0.258002517,0.016706932,0.121637528,10107600,-2.83,0.94,-3.51,0.22,-1.17
922,12/21/2020,JD,57.99000168,41,45,0.47445798,0.218408751,-0.177982588,0.047702382,0.213110872,8763900,-2.83,0.94,-3.51,0.22,-1.17
931,12/28/2020,JD,58.63999939,8,41,-0.178248231,0.064023959,-0.053004503,0.004099067,0.056676176,58556500,-2.83,0.94,-3.51,0.22,-1.17
940,1/4/2021,JD,58.63999939,20,8,0,0.221141968,-0.242908341,0.04890377,0.211206775,9248300,-2.83,0.94,-3.51,0.22,-1.17
949,1/11/2021,JD,59.65000153,32,20,-0.09531018,0.084314706,-0.073113574,0.00710897,0.08568988,32669600,-2.83,0.94,-3.51,0.22,-1.17
958,1/18/2021,JD,61.38999939,49,32,0.246860078,0.249852703,-0.33164777,0.062426373,0.239273334,7678300,-2.83,0.94,-3.51,0.22,-1.17
967,1/25/2021,JD,65.61000061,53,49,0.020619287,0.134894031,-0.06873026,0.0181964,0.127755955,8265700,-2.83,0.94,-3.51,0.22,-1.17
976,2/1/2021,JD,65.61000061,47,53,0.078471615,0.130717805,0.029431201,0.017087145,0.130618351,5336500,3.08,-1.32,-1.1,0,0.09
985,2/8/2021,JD,62.13000107,16,47,0.136575535,0.033054693,0.133394949,0.001092613,0.032498512,65015700,3.08,-1.32,-1.1,0,0.09
994,2/15/2021,JD,60.88000107,44,16,-0.446287103,-0.050448132,0.129255298,0.002545014,0.058065902,6395800,3.08,-1.32,-1.1,0,0.09
1003,2/22/2021,JD,63.79000092,44,44,0.382992252,-0.058660124,0.218408751,0.00344101,0.063958003,7707900,3.08,-1.32,-1.1,0,0.09
1012,3/1/2021,JD,62.06000137,7,44,-0.087011377,-0.006496828,0.064023959,4.22E-05,0.013844611,34615700,3.08,-1.32,-1.1,0,0.09
1021,3/8/2021,JD,62.06000137,20,7,-0.133531393,-0.105954387,0.221141968,0.011226332,0.11588958,6012100,3.08,-1.32,-1.1,0,0.09
1030,3/15/2021,JD,62.06000137,32,20,-0.09531018,0.043590433,0.084314706,0.001900126,0.044965607,22836500,3.08,-1.32,-1.1,0,0.09
1039,3/22/2021,JD,62.06000137,53,32,0.207639365,-0.100526514,0.249852703,0.01010558,0.111105883,5411700,3.08,-1.32,-1.1,0,0.09
1048,3/29/2021,JD,74.98000336,47,53,0.078471615,-0.041022783,0.134894031,0.001682869,0.048160859,5890900,3.08,-1.32,-1.1,0,0.09
1057,4/5/2021,JD,79.95999908,34,47,-0.041672696,0.099477376,0.130717805,0.009895748,0.099377922,5901500,7.06,0.86,-0.26,1.19,-0.53
1066,4/12/2021,JD,79.95999908,10,34,-0.187211542,0.054115806,0.033054693,0.00292852,0.053559624,97923800,7.06,0.86,-0.26,1.19,-0.53
1075,4/19/2021,JD,80,30,10,-0.916290732,0.143543406,-0.050448132,0.020604709,0.135925636,6592800,7.06,0.86,-0.26,1.19,-0.53
1084,4/26/2021,JD,74.18000031,49,30,0,0.085577811,-0.058660124,0.007323562,0.080279932,7500600,7.06,0.86,-0.26,1.19,-0.53
1093,5/3/2021,JD,74.5,5,49,0.020619287,0.05534625,-0.006496828,0.003063207,0.047998466,55893700,7.06,0.86,-0.26,1.19,-0.53
1102,5/10/2021,JD,74.66999817,17,5,-0.336472237,0.159873519,-0.105954387,0.025559542,0.149938325,6580600,7.06,0.86,-0.26,1.19,-0.53
1111,5/17/2021,JD,76.09999847,21,17,-0.257829109,0.104530821,0.043590433,0.010926693,0.105905995,27940300,7.06,0.86,-0.26,1.19,-0.53
1120,5/24/2021,JD,76.09999847,55,21,-0.2135741,0.168861391,-0.100526514,0.02851417,0.158282022,6581300,7.06,0.86,-0.26,1.19,-0.53
1129,5/31/2021,JD,79.79000092,57,55,0.115512887,0.115837823,-0.041022783,0.013418401,0.108699747,7751200,7.06,0.86,-0.26,1.19,-0.53
1138,6/7/2021,JD,79.79000092,36,57,0.15123097,0.141448392,0.099477376,0.020007648,0.141348937,8080500,-0.93,-1.33,-1.74,-0.38,-0.18
1147,6/14/2021,JD,79.79000092,8,36,-0.130053128,0.054822258,0.054115806,0.00300548,0.054266077,101186100,-0.93,-1.33,-1.74,-0.38,-0.18
1156,6/21/2021,JD,81.51999664,32,8,-1.098612289,0.051261481,0.143543406,0.002627739,0.043643711,6718700,-0.93,-1.33,-1.74,-0.38,-0.18
1165,6/28/2021,JD,81.33999634,54,32,0,0.043768896,0.085577811,0.001915716,0.038471017,6789900,-0.93,-1.33,-1.74,-0.38,-0.18
1174,7/5/2021,JD,81.51999664,6,54,0.117783036,0.090425093,0.05534625,0.008176698,0.08307731,50095000,-0.93,-1.33,-1.74,-0.38,-0.18
1183,7/12/2021,JD,92.48999786,20,6,-0.15415068,0.071272963,0.159873519,0.005079835,0.06133777,5670600,-0.93,-1.33,-1.74,-0.38,-0.18
1192,7/19/2021,JD,92.48999786,22,20,0,0.042485474,0.104530821,0.001805015,0.043860648,29980000,-0.93,-1.33,-1.74,-0.38,-0.18
1201,7/26/2021,JD,92.08000183,57,22,-0.167054085,0.077239161,0.168861391,0.005965888,0.066659792,7874300,-0.93,-1.33,-1.74,-0.38,-0.18
1210,8/2/2021,JD,92.08000183,61,57,0.15123097,0.104200224,0.115837823,0.010857687,0.097062148,26828400,-0.93,-1.33,-1.74,-0.38,-0.18
1219,8/9/2021,JD,87.73999786,34,61,0.219053566,0.034208204,0.141448392,0.001170201,0.034108749,8080500,-1.55,0.44,-1.14,-1.49,-0.8
1228,8/16/2021,JD,89.41000366,9,34,-0.111225635,-0.01839213,0.054822258,0.00033827,0.018948311,101186100,-1.55,0.44,-1.14,-1.49,-0.8
1237,8/23/2021,JD,89.41000366,42,9,-0.575364145,-0.006426931,0.051261481,4.13E-05,0.014044701,6718700,-1.55,0.44,-1.14,-1.49,-0.8
1246,8/30/2021,JD,85.19000244,54,42,0.15415068,-0.021897442,0.043768896,0.000479498,0.027195321,6789900,-1.55,0.44,-1.14,-1.49,-0.8
1255,9/6/2021,JD,82.61000061,5,54,0.097163748,-0.024124027,0.090425093,0.000581969,0.03147181,50095000,-1.55,0.44,-1.14,-1.49,-0.8
1264,9/13/2021,JD,82.61000061,21,5,-0.182321557,0.022752592,0.071272963,0.00051768,0.012817399,5670600,-1.55,0.44,-1.14,-1.49,-0.8
1273,9/20/2021,JD,81.52999878,21,21,0.048790164,-0.003415317,0.042485474,1.17E-05,0.002040143,29980000,-1.55,0.44,-1.14,-1.49,-0.8
1282,9/27/2021,JD,84.48999786,55,21,-0.090971778,-0.045271435,0.077239161,0.002049503,0.055850805,7874300,-1.55,0.44,-1.14,-1.49,-0.8
1291,10/4/2021,JD,87.90000153,64,55,0.037041272,-0.051372515,0.104200224,0.002639135,0.058510591,26828400,-1.55,0.44,-1.14,-1.49,-0.8
1300,10/11/2021,JD,91.54000092,60,64,0.18859117,-0.061579369,0.034208204,0.003792019,0.061678824,10251200,1.74,2.18,1.37,-0.04,0.51
1309,10/18/2021,JD,91.54000092,8,60,0.244196961,-0.03067142,-0.01839213,0.000940736,0.031227601,137863400,1.74,2.18,1.37,-0.04,0.51
1318,10/25/2021,JD,87.76999664,30,8,-0.223143551,-0.009642022,-0.006426931,9.30E-05,0.017259792,8895000,1.74,2.18,1.37,-0.04,0.51
1327,11/1/2021,JD,94.91000366,61,30,-0.182321557,-0.031705429,-0.021897442,0.001005234,0.037003308,10348800,1.74,2.18,1.37,-0.04,0.51
1336,11/8/2021,JD,88.69000244,4,61,0.219053566,-0.084975269,-0.024124027,0.007220796,0.092323053,48436600,1.74,2.18,1.37,-0.04,0.51
1345,11/15/2021,JD,96.63999939,18,4,-0.405465108,-0.093026792,0.022752592,0.008653984,0.102961985,8038600,1.74,2.18,1.37,-0.04,0.51
1354,11/22/2021,JD,96.63999939,47,18,-0.105360516,0.005118579,-0.003415317,2.62E-05,0.006493753,37742400,1.74,2.18,1.37,-0.04,0.51
1363,11/29/2021,JD,99.30999756,55,47,0.592051064,-0.126341354,-0.045271435,0.015962138,0.136920724,9723000,1.74,2.18,1.37,-0.04,0.51
1372,12/6/2021,JD,106.0899963,64,55,0,0.019112387,-0.051372515,0.000365283,0.011974311,12256600,1.74,2.18,1.37,-0.04,0.51
1381,12/13/2021,JD,106.0899963,39,64,0.115831816,-0.014284529,-0.061579369,0.000204048,0.014383983,5204400,0.51,-0.24,-1.32,-0.46,-0.48
1390,12/20/2021,JD,93.87000275,10,39,0,0.037566257,-0.03067142,0.001411224,0.037010076,55472300,0.51,-0.24,-1.32,-0.46,-0.48
1399,12/27/2021,JD,90.62000275,27,10,0,0.071056053,-0.009642022,0.005048963,0.063438283,3158100,0.51,-0.24,-1.32,-0.46,-0.48
5,1/7/2019,KDP,25.55999947,62,27,-0.169899037,0.075105471,-0.031705429,0.005640832,0.069807592,4354200,0.51,-0.24,-1.32,-0.46,-0.48
13,1/14/2019,KDP,25.55999947,6,62,0.138150338,0.122658037,-0.084975269,0.015044994,0.115310253,27449100,0.51,-0.24,-1.32,-0.46,-0.48
21,1/21/2019,KDP,27,24,6,0,0.132149562,-0.093026792,0.017463507,0.122214369,2308600,0.51,-0.24,-1.32,-0.46,-0.48
29,1/28/2019,KDP,26.67000008,30,24,0.182321557,0.006107936,0.005118579,3.73E-05,0.00748311,16464700,0.51,-0.24,-1.32,-0.46,-0.48
37,2/4/2019,KDP,26.29999924,59,30,0,0.121567464,-0.126341354,0.014778648,0.110988094,2777700,0.51,-0.24,-1.32,-0.46,-0.48
45,2/11/2019,KDP,27.20999908,67,59,0.070204259,0.084573466,0.019112387,0.007152671,0.07743539,5372800,0.51,-0.24,-1.32,-0.46,-0.48
53,2/18/2019,KDP,27.78000069,41,67,0.093818755,0.002082948,-0.014284529,4.34E-06,0.001983493,8871700,0.02,-0.48,-2.72,-0.29,-0.8
61,2/25/2019,KDP,27.78000069,9,41,0.050010421,-0.02357039,0.037566257,0.000555563,0.024126572,60533300,0.02,-0.48,-2.72,-0.29,-0.8
69,3/4/2019,KDP,28.23999977,20,9,0,0.014272148,0.071056053,0.000203694,0.006654378,3926400,0.02,-0.48,-2.72,-0.29,-0.8
77,3/11/2019,KDP,27.47999954,65,20,-0.405465108,-0.032813998,0.075105471,0.001076758,0.038111877,5356500,0.02,-0.48,-2.72,-0.29,-0.8
85,3/18/2019,KDP,26,7,65,0.185403223,0.083424357,0.122658037,0.006959623,0.076076574,51264900,0.02,-0.48,-2.72,-0.29,-0.8
93,3/25/2019,KDP,26,18,7,0.15415068,-0.024017957,0.132149562,0.000576862,0.03395315,3516100,0.02,-0.48,-2.72,-0.29,-0.8
101,4/1/2019,KDP,26,34,18,-0.105360516,-0.012253343,0.006107936,0.000150144,0.010878169,20947300,0.02,-0.48,-2.72,-0.29,-0.8
109,4/8/2019,KDP,26.39999962,62,34,0.125163143,-0.052444148,0.121567464,0.002750389,0.063023518,4234600,0.02,-0.48,-2.72,-0.29,-0.8
117,4/15/2019,KDP,27.68000031,58,62,0.1198012,0.037523949,0.084573466,0.001408047,0.030385873,4912200,0.02,-0.48,-2.72,-0.29,-0.8
125,4/22/2019,KDP,27.70999908,33,58,-0.050430854,0.033252845,0.002082948,0.001105752,0.033153391,9233300,3.22,2.39,3.16,0.64,0.71
133,4/29/2019,KDP,27.96999931,9,33,-0.087011377,0.066060178,-0.02357039,0.004363947,0.065503997,96778700,3.22,2.39,3.16,0.64,0.71
141,5/6/2019,KDP,27.30999947,24,9,0,0.011258758,0.014272148,0.00012676,0.003640988,5518800,3.22,2.39,3.16,0.64,0.71
149,5/13/2019,KDP,27.30999947,62,24,-0.223143551,0.078307388,-0.032813998,0.006132047,0.073009509,14605500,3.22,2.39,3.16,0.64,0.71
157,5/20/2019,KDP,26.51000023,6,62,0.016260521,-0.018859059,0.083424357,0.000355664,0.026206843,52419700,3.22,2.39,3.16,0.64,0.71
165,5/27/2019,KDP,26.61000061,16,6,0,0.032726285,-0.024017957,0.00107101,0.022791092,5090300,3.22,2.39,3.16,0.64,0.71
173,6/3/2019,KDP,28.53000069,33,16,-0.117783036,0.025360615,-0.012253343,0.000643161,0.026735789,31199900,3.22,2.39,3.16,0.64,0.71
181,6/10/2019,KDP,29.04999924,55,33,0.09531018,0.036262767,-0.052444148,0.001314988,0.025683398,7233700,3.22,2.39,3.16,0.64,0.71
189,6/17/2019,KDP,29.40999985,65,55,0,0.113289713,0.037523949,0.012834559,0.106151637,7031900,3.22,2.39,3.16,0.64,0.71
197,6/24/2019,KDP,29.40999985,36,65,0.015504187,0.025239822,0.033252845,0.000637049,0.025140367,9233300,0.06,-0.01,0.08,-0.1,-0.07
205,7/1/2019,KDP,29.26000023,13,36,0,0.010703864,0.066060178,0.000114573,0.010147683,96778700,0.06,-0.01,0.08,-0.1,-0.07
213,7/8/2019,KDP,29.20999908,30,13,0.36772478,0.009378443,0.011258758,8.80E-05,0.001760673,5518800,0.06,-0.01,0.08,-0.1,-0.07
221,7/15/2019,KDP,28.19000053,64,30,0,0.030155493,0.078307388,0.000909354,0.024857614,14605500,0.06,-0.01,0.08,-0.1,-0.07
229,7/22/2019,KDP,28.19000053,6,64,0.031748698,0.085055561,-0.018859059,0.007234448,0.077707777,52419700,0.06,-0.01,0.08,-0.1,-0.07
237,7/29/2019,KDP,28.34000015,17,6,0,0.01696514,0.032726285,0.000287816,0.007029947,5090300,0.06,-0.01,0.08,-0.1,-0.07
245,8/5/2019,KDP,28.62999916,30,17,-0.057158414,0.01721322,0.025360615,0.000296295,0.018588394,31199900,0.06,-0.01,0.08,-0.1,-0.07
253,8/12/2019,KDP,30.64999962,56,30,0,0.046866332,0.036262767,0.002196453,0.036286962,7233700,0.06,-0.01,0.08,-0.1,-0.07
261,8/19/2019,KDP,28.89999962,54,56,0,0.081073431,0.113289713,0.006572901,0.073935355,7031900,0.06,-0.01,0.08,-0.1,-0.07
269,8/26/2019,KDP,30.07999992,31,54,-0.169899037,-0.086021701,0.025239822,0.007399733,0.086121156,8635800,0.55,0.59,0.33,-0.02,-0.18
277,9/2/2019,KDP,30.07999992,12,31,-0.149531734,0.022158463,0.010703864,0.000490997,0.021602281,95172200,0.55,0.59,0.33,-0.02,-0.18
285,9/9/2019,KDP,30.07999992,20,12,0.287682072,-0.007641487,0.009378443,5.84E-05,0.015259257,7068700,0.55,0.59,0.33,-0.02,-0.18
293,9/16/2019,KDP,28.72999954,63,20,-0.300104592,0.021709761,0.030155493,0.000471314,0.016411882,7751700,0.55,0.59,0.33,-0.02,-0.18
301,9/23/2019,KDP,27.62999916,6,63,0.016000341,0.083138602,0.085055561,0.006912027,0.075790818,61319700,0.55,0.59,0.33,-0.02,-0.18
309,9/30/2019,KDP,28.10000038,14,6,0,0.089735495,0.01696514,0.008052459,0.079800302,5666300,0.55,0.59,0.33,-0.02,-0.18
317,10/7/2019,KDP,28.10000038,21,14,-0.251314428,0.068182994,0.01721322,0.004648921,0.069558168,25902900,0.55,0.59,0.33,-0.02,-0.18
325,10/14/2019,KDP,29.09000015,56,21,-0.356674944,0.108126441,0.046866332,0.011691327,0.097547072,7750900,0.55,0.59,0.33,-0.02,-0.18
333,10/21/2019,KDP,28.01000023,58,56,0,0.063517483,0.081073431,0.004034471,0.056379407,9504500,0.55,0.59,0.33,-0.02,-0.18
341,10/28/2019,KDP,26.71999931,31,58,-0.098440073,-0.015519251,-0.086021701,0.000240847,0.015618706,4540000,1.32,0.84,1.41,-0.59,0.62
349,11/4/2019,KDP,27.28000069,20,31,-0.149531734,-0.081066354,0.022158463,0.006571754,0.081622535,185323300,1.32,0.84,1.41,-0.59,0.62
357,11/11/2019,KDP,27.28000069,26,20,0.693147181,-0.026127097,-0.007641487,0.000682625,0.033744866,6996600,1.32,0.84,1.41,-0.59,0.62
365,11/18/2019,KDP,27.28000069,61,26,0,-0.059696118,0.021709761,0.003563627,0.064993997,12743100,1.32,0.84,1.41,-0.59,0.62
373,11/25/2019,KDP,26.86000061,8,61,-0.016260521,-0.017944585,0.083138602,0.000322008,0.025292369,58152800,1.32,0.84,1.41,-0.59,0.62
381,12/2/2019,KDP,27.54999924,19,8,0.287682072,-0.041313473,0.089735495,0.001706803,0.051248666,4673900,1.32,0.84,1.41,-0.59,0.62
389,12/9/2019,KDP,27.31999969,34,19,0.054067221,-0.025459299,0.068182994,0.000648176,0.024084125,21873700,1.32,0.84,1.41,-0.59,0.62
