Date,Company,GSVI,GSVI_lag1,AGSVI,R,R_lag1,Volatility,Volume_lag1,Volume,Mkt_RF,SMB,HML,RMW,CMA
18-05-2020,VRTX,41,38,0.054067221,0.060852111,-0.007949186,6.31896E-05,4354100,8480100,1.54,1.15,1.25,0.9,0.54
18-05-2020,WBA,31,29,0.03509132,0.10712818,0.038421066,0.001476178,6508000,29919600,-0.57,-1.18,-2,0.02,-0.29
18-05-2020,WDAY,44,50,-0.039220713,0.000280418,0.003090341,9.55021E-06,22214600,12733500,0.27,0.52,1.68,0.7,1.35
18-05-2020,XEL,16,13,-0.268263987,-0.003586792,-0.052267812,0.002731924,8773800,2684600,-1.34,0.31,2.58,0.3,1.46
25-05-2020,AAPL,37,16,-0.271933715,-0.019088629,0.031778822,0.001009894,6262000,169849000,-0.49,-0.34,0.34,0.24,0.04
25-05-2020,ADBE,53,21,0.15415068,-0.001499127,-0.035391072,0.001252528,263516900,3547900,0.68,-0.47,-0.21,0.07,-0.02
25-05-2020,ADI,24,46,0.090971778,-0.00840834,0.002228226,4.96499E-06,11674800,7593200,0.57,0.11,-0.48,0.16,-0.28
25-05-2020,ADP,50,13,0,0.031162557,-0.086466471,0.007476451,9971900,11670400,4.18,-1.65,-0.3,0.11,0.31
25-05-2020,ADSK,44,17,-0.057158414,0.06185328,0.008510731,7.24325E-05,329593600,6642500,1.54,1.15,1.25,0.9,0.54
25-05-2020,AEP,39,36,-0.105360516,-0.021451755,0.003925857,1.54124E-05,31896700,14764900,-1.88,-0.4,-0.54,-0.04,-0.03
25-05-2020,ALGN,40,12,0.182321557,-0.032204268,-0.052860962,0.002794281,6630900,36918100,2.58,0.67,-0.34,-0.24,-0.1
25-05-2020,AMAT,38,11,-0.087011377,0.014833025,0.021930431,0.000480944,201787000,2363400,0.1,-1.01,-1.55,-0.1,-0.6
25-05-2020,AMD,34,30,-0.064538521,-0.010217985,0.024724794,0.000611315,15970100,14160000,0.53,0.26,-0.39,-0.48,-0.65
25-05-2020,AMGN,15,70,0.441832752,-0.026693478,0.03774455,0.001424651,13603900,1138300,-0.49,-0.34,0.34,0.24,0.04
25-05-2020,AMZN,73,19,0,0.008714896,0.02759799,0.000761649,63296500,4150900,0.68,-0.47,-0.21,0.07,-0.02
25-05-2020,ANSS,79,71,0,0.006278035,-0.009708135,9.42479E-05,11713400,8150600,0.57,0.11,-0.48,0.16,-0.28
25-05-2020,ASML,39,90,0.356674944,-0.018376681,-0.170142814,0.028948577,8093800,2696300,4.18,-1.65,-0.3,0.11,0.31
25-05-2020,ATVI,45,26,-0.037740328,0.031187026,0.003017585,9.10582E-06,35905100,4104000,1.54,1.15,1.25,0.9,0.54
25-05-2020,BIDU,74,70,0,0.057054212,0.005241587,2.74742E-05,5674800,12953400,-1.88,-0.4,-0.54,-0.04,-0.03
25-05-2020,BIIB,39,65,0.185403223,-0.101655946,-0.1479689,0.021894795,16304100,1543100,2.58,0.67,-0.34,-0.24,-0.1
25-05-2020,BKNG,61,44,0,0.001936242,0.022310271,0.000497748,40831400,3013600,0.1,-1.01,-1.55,-0.1,-0.6
25-05-2020,CDNS,77,62,-0.047252885,0.030483571,0.022149371,0.000490595,4935600,7522100,0.53,0.26,-0.39,-0.48,-0.65
25-05-2020,CDW,77,64,0.048009219,0.017391751,0.027375081,0.000749395,107557700,13109400,-0.49,-0.34,0.34,0.24,0.04
25-05-2020,CERN,40,29,0,0.016314395,0.001240686,1.5393E-06,15533700,4159000,0.68,-0.47,-0.21,0.07,-0.02
25-05-2020,CHKP,40,36,0,0.002767962,0.004059453,1.64792E-05,2343300,110338000,0.57,0.11,-0.48,0.16,-0.28
25-05-2020,CHTR,84,60,0.051293294,-0.021548874,-0.122107965,0.014910355,14605200,6977000,4.18,-1.65,-0.3,0.11,0.31
25-05-2020,CMCSA,44,41,-0.11506933,0.03023881,-0.066245547,0.004388472,14527900,14481200,1.54,1.15,1.25,0.9,0.54
25-05-2020,COST,30,28,-0.164303051,-0.078198232,-0.033935902,0.001151645,3666100,90182100,-1.88,-0.4,-0.54,-0.04,-0.03
25-05-2020,CPRT,65,76,0.287682072,-0.107654782,0.010187035,0.000103776,10893200,8682100,2.58,0.67,-0.34,-0.24,-0.1
25-05-2020,CSCO,34,44,0.228841572,0.01462995,0.050746913,0.002575249,8121600,5584100,0.1,-1.01,-1.55,-0.1,-0.6
25-05-2020,CSX,21,22,0,0.015484656,-0.002537141,6.43708E-06,2798600,106929300,0.53,0.26,-0.39,-0.48,-0.65
25-05-2020,CTAS,94,23,0,0.013473336,-0.002743483,7.5267E-06,3788200,11330100,1.44,0.13,-0.58,-0.16,-0.48
25-05-2020,CTSH,52,14,-0.133531393,-0.019599307,-0.03834947,0.001470682,4227900,13903100,0.2,-0.52,-0.35,-0.13,-0.08
25-05-2020,DLTR,91,37,-0.102654154,0.000451478,-0.004730251,2.23753E-05,7914000,6567600,-0.33,0.08,0.26,-0.12,-0.1
25-05-2020,DXCM,68,26,-0.3254224,-0.092085266,0.052369374,0.002742551,2378800,9577100,-1.55,0.44,-1.14,-1.49,-0.8
25-05-2020,EA,95,46,0.302280872,-0.0144041,-0.005684883,3.23179E-05,5555700,12242600,-0.02,-0.02,-0.03,0,0
25-05-2020,EBAY,72,13,0,-0.004254924,-0.041847911,0.001751248,5536600,7704700,0.01,0.03,-0.02,-0.04,-0.06
25-05-2020,EXC,92,30,0,-0.001520811,-0.031336179,0.000981956,6038500,8549700,0.07,0.87,-1.19,-0.52,-0.66
25-05-2020,FAST,94,21,-0.133531393,0.038340878,0.004239843,1.79763E-05,3330000,13426300,0.35,-0.41,-0.41,0.6,-0.44
25-05-2020,FB,20,40,0.025317808,-0.009356384,0.013742007,0.000188843,67430700,18688800,0.48,0.24,0.21,-0.05,0.07
25-05-2020,FISV,25,18,0,-0.010027956,-0.032718272,0.001070485,14574700,31002900,1.11,-0.05,0.11,0.42,0.09
25-05-2020,GILD,68,48,0.405465108,-0.063220089,0.054511775,0.002971534,1163900,56808600,0.02,0.03,0.05,-0.05,0.02
25-05-2020,GOOG,48,34,0,0.07719068,-0.099935759,0.009987156,28438449,54945800,1.54,1.15,1.25,0.9,0.54
25-05-2020,IDXX,21,34,0,0.01375418,0.021523133,0.000463245,23769700,22900100,-0.57,-1.18,-2,0.02,-0.29
25-05-2020,ILMN,35,35,0.259511195,-0.008653117,-0.018248096,0.000332993,54505500,2425000,0.27,0.52,1.68,0.7,1.35
25-05-2020,INCY,28,66,-0.029852963,0.029749572,0.011649696,0.000135715,105351300,46693330,-0.66,0.12,-0.08,-0.08,0.11
25-05-2020,INTC,36,70,-0.041964199,-0.071085123,0.038381775,0.001473161,8534800,9421200,-0.49,-0.34,0.34,0.24,0.04
25-05-2020,INTU,59,27,0,0.02392272,-0.005096091,2.59701E-05,6285300,8956800,0.68,-0.47,-0.21,0.07,-0.02
25-05-2020,ISRG,36,17,0,0.138934366,0.027506594,0.000756613,10832000,92894600,0.57,0.11,-0.48,0.16,-0.28
25-05-2020,JD,41,51,0.019802627,0.008319589,-0.070150259,0.004921059,10354400,5079700,4.18,-1.65,-0.3,0.11,0.31
25-05-2020,KDP,60,21,-0.133531393,0.054209788,-0.06628178,0.004393274,5370700,9300600,1.54,1.15,1.25,0.9,0.54
25-05-2020,KHC,28,10,-0.182321557,-0.025178886,-0.024871391,0.000618586,8712400,30442800,-1.88,-0.4,-0.54,-0.04,-0.03
25-05-2020,KLAC,47,53,0.078471615,0.020136578,-0.023619153,0.000557864,7390100,7035200,2.58,0.67,-0.34,-0.24,-0.1
25-05-2020,LRCX,59,21,0.100083459,0.032290774,0.033004109,0.001089271,4296000,6550500,0.1,-1.01,-1.55,-0.1,-0.6
25-05-2020,LULU,35,9,-0.105360516,-0.013560514,-0.016358011,0.000267585,7719700,41441800,0.53,0.26,-0.39,-0.48,-0.65
25-05-2020,MAR,23,79,0,0.013332456,-0.030595901,0.000936109,37580400,14193700,1.44,0.13,-0.58,-0.16,-0.48
25-05-2020,MCHP,50,30,-0.360002734,0.060936853,0.006521037,4.25239E-05,3812600,21930800,0.2,-0.52,-0.35,-0.13,-0.08
25-05-2020,MDLZ,48,63,-0.061557893,0.026834756,0.013656626,0.000186503,32028300,7370800,-0.33,0.08,0.26,-0.12,-0.1
25-05-2020,MELI,54,40,-0.38865799,0.020573634,0.023806143,0.000566732,1689200,35108000,-1.55,0.44,-1.14,-1.49,-0.8
25-05-2020,MNST,71,64,-0.060624622,-0.054501899,-0.013644351,0.000186168,37452700,20697000,-0.02,-0.02,-0.03,0,0
25-05-2020,MRVL,62,37,-0.102654154,0.010512717,0.007838962,6.14493E-05,3528700,18036800,0.01,0.03,-0.02,-0.04,-0.06
25-05-2020,MSFT,30,66,0.078780878,0.009946137,-0.010642898,0.000113271,25829600,17217700,0.07,0.87,-1.19,-0.52,-0.66
25-05-2020,MTCH,56,64,0.397682968,0.032710015,-0.003976706,1.58142E-05,5466300,24744600,0.35,-0.41,-0.41,0.6,-0.44
25-05-2020,MU,26,51,0.376477571,-0.005625431,-0.065919309,0.004345355,9919300,23662900,1.44,0.13,-0.58,-0.16,-0.48
25-05-2020,NFLX,46,9,-0.200670695,0.043936795,0.009951364,9.90296E-05,184805200,15017800,0.2,-0.52,-0.35,-0.13,-0.08
25-05-2020,NTES,14,44,0.228841572,0.035504722,0.003670974,1.34761E-05,10132300,16149200,-0.33,0.08,0.26,-0.12,-0.1
25-05-2020,NVDA,14,13,-0.207639365,0.046162065,0.002220462,4.93045E-06,142600800,11066100,-1.55,0.44,-1.14,-1.49,-0.8
25-05-2020,NXPI,3,24,-0.628608659,-0.011368625,-0.027218326,0.000740837,11043300,11911400,-0.02,-0.02,-0.03,0,0
25-05-2020,OKTA,23,17,0.268263987,0.000464425,-0.016184644,0.000261943,195564800,7633200,0.01,0.03,-0.02,-0.04,-0.06
25-05-2020,ORLY,4,42,0,-0.019802656,0.011601123,0.000134586,8886900,8097300,0.07,0.87,-1.19,-0.52,-0.66
25-05-2020,PAYX,33,11,-0.167054085,0.05194371,-0.00263075,6.92085E-06,142480400,20126400,0.35,-0.41,-0.41,0.6,-0.44
25-05-2020,PCAR,27,38,0.111225635,-0.017606782,0.020963976,0.000439488,22800800,3656500,0.48,0.24,0.21,-0.05,0.07
25-05-2020,PEP,69,57,0.30538165,-0.034267529,-0.026724123,0.000714179,52833600,5315000,1.11,-0.05,0.11,0.42,0.09
25-05-2020,PYPL,10,55,0.09531018,0.041071502,-0.031071886,0.000965462,10278000,3876200,0.02,0.03,0.05,-0.05,0.02
25-05-2020,QCOM,36,66,0.09531018,0.029951154,-0.018062873,0.000326267,42571300,25239600,1.54,1.15,1.25,0.9,0.54
25-05-2020,REGN,39,29,-0.159064695,0.091554983,-0.015180012,0.000230433,1789700,38416900,-0.57,-1.18,-2,0.02,-0.29
25-05-2020,ROST,56,90,0.105360516,0.01530916,0.016323084,0.000266443,2802700,4287800,0.27,0.52,1.68,0.7,1.35
25-05-2020,SBUX,64,13,-0.074107972,0.031379757,-0.017495811,0.000306103,5026600,29156500,-0.66,0.12,-0.08,-0.08,0.11
25-05-2020,SGEN,24,51,-0.057158414,0.037989707,-0.008382231,7.02618E-05,22945900,117505000,1.44,0.13,-0.58,-0.16,-0.48
25-05-2020,SIRI,12,52,0,0.015436875,-0.017768442,0.000315718,48980300,6710600,0.2,-0.52,-0.35,-0.13,-0.08
25-05-2020,SNPS,33,55,0,0.013091118,-0.021724257,0.000471943,13225800,82007900,-0.33,0.08,0.26,-0.12,-0.1
25-05-2020,SPLK,30,75,0.027028672,-0.012662076,0.126385512,0.015973298,27168100,3347700,-1.55,0.44,-1.14,-1.49,-0.8
25-05-2020,SWKS,59,55,-0.018018506,-0.042863664,-0.041101719,0.001689351,26366300,141567000,-0.02,-0.02,-0.03,0,0
25-05-2020,TEAM,53,62,0.016260521,0.042421212,-0.014874055,0.000221238,49864300,3394000,0.01,0.03,-0.02,-0.04,-0.06
25-05-2020,TMUS,27,57,0.072759354,0.040883815,0.034594612,0.001196787,15310600,99959800,0.07,0.87,-1.19,-0.52,-0.66
25-05-2020,TSLA,17,73,0.147324715,0.047380424,0.048845693,0.002385902,21991400,4345100,0.35,-0.41,-0.41,0.6,-0.44
25-05-2020,TXN,87,36,0.057158414,-0.003518897,0.044567883,0.001986296,5462300,29840700,0.48,0.24,0.21,-0.05,0.07
25-05-2020,VRSK,35,63,-0.015748357,0.010462897,0.000485535,2.35744E-07,9753000,19715300,1.11,-0.05,0.11,0.42,0.09
25-05-2020,VRSN,65,74,0.640503447,-0.005858248,0.023067788,0.000532123,7293800,3426400,0.02,0.03,0.05,-0.05,0.02
25-05-2020,VRTX,23,41,-0.070617567,0.017185619,-0.024612396,0.00060577,8480100,13363800,1.54,1.15,1.25,0.9,0.54
25-05-2020,WBA,50,31,0.255933374,-0.007533028,0.06677459,0.004458846,29919600,7798600,-0.57,-1.18,-2,0.02,-0.29
25-05-2020,WDAY,40,44,0.09531018,0.035469756,-0.017690635,0.000312959,12733500,6953700,0.27,0.52,1.68,0.7,1.35
25-05-2020,XEL,32,16,-0.523248144,0.015116306,0.036719364,0.001348312,2684600,2925700,-0.66,0.12,-0.08,-0.08,0.11
01-06-2020,AAPL,54,37,-0.052643733,-0.035743579,0.019545155,0.000382013,169849000,12840400,-0.49,-0.34,0.34,0.24,0.04
01-06-2020,ADBE,35,53,-0.090151097,0.045820383,-0.037202543,0.001384029,3547900,5738500,0.68,-0.47,-0.21,0.07,-0.02
01-06-2020,ADI,43,24,-0.318453731,0.070813396,0.001626547,2.64566E-06,7593200,8202000,0.57,0.11,-0.48,0.16,-0.28
01-06-2020,ADP,70,50,0.174353387,-0.024491996,-0.077552227,0.006014348,11670400,5561900,4.18,-1.65,-0.3,0.11,0.31
01-06-2020,ADSK,37,44,-0.022472856,0.074239224,-0.051465313,0.002648678,6642500,9202500,1.54,1.15,1.25,0.9,0.54
01-06-2020,AEP,8,39,0.080042708,-0.046033802,-0.036990034,0.001368263,14764900,10122200,-1.88,-0.4,-0.54,-0.04,-0.03
01-06-2020,ALGN,72,40,0,-0.041849587,-0.041442208,0.001717457,36918100,13119200,2.58,0.67,-0.34,-0.24,-0.1
01-06-2020,AMAT,27,38,0,0.013484011,0.011304176,0.000127784,2363400,5068700,0.1,-1.01,-1.55,-0.1,-0.6
01-06-2020,AMD,9,34,0,-0.010908084,0.006713409,4.50699E-05,14160000,10709400,0.53,0.26,-0.39,-0.48,-0.65
01-06-2020,AMGN,64,15,-0.125163143,-0.011843289,0.011496362,0.000132166,1138300,325000400,-0.49,-0.34,0.34,0.24,0.04
01-06-2020,AMZN,14,73,0.196114879,0.032114091,-0.015395995,0.000237037,4150900,7966600,0.68,-0.47,-0.21,0.07,-0.02
01-06-2020,ANSS,61,79,0,0.007385738,0.001252395,1.56849E-06,8150600,21643900,0.57,0.11,-0.48,0.16,-0.28
01-06-2020,ASML,71,39,0.572519193,0.055740931,-0.135573329,0.018380128,2696300,455825200,4.18,-1.65,-0.3,0.11,0.31
01-06-2020,ATVI,30,45,0.022472856,0.048892798,0.04734375,0.002241431,4104000,5713700,1.54,1.15,1.25,0.9,0.54
01-06-2020,BIDU,61,74,0.055569851,-0.0065922,0.026940696,0.000725801,12953400,17619200,-1.88,-0.4,-0.54,-0.04,-0.03
01-06-2020,BIIB,84,39,0.36772478,0.001318576,-0.068596894,0.004705534,1543100,835695200,2.58,0.67,-0.34,-0.24,-0.1
01-06-2020,BKNG,21,61,0.085522173,-0.007470508,-0.007040011,4.95618E-05,3013600,12584500,0.1,-1.01,-1.55,-0.1,-0.6
01-06-2020,CDNS,58,77,0.109698917,-0.090682273,0.082151216,0.006748822,7522100,48609200,0.53,0.26,-0.39,-0.48,-0.65
01-06-2020,CDW,52,77,-0.062913825,-0.02704166,-0.009654794,9.3215E-05,13109400,2738700,-0.49,-0.34,0.34,0.24,0.04
01-06-2020,CERN,78,40,0,0.033595854,0.01244631,0.000154911,4159000,3799100,0.68,-0.47,-0.21,0.07,-0.02
01-06-2020,CHKP,44,40,0.25489225,0.012655284,-0.002972757,8.83728E-06,110338000,13154400,0.57,0.11,-0.48,0.16,-0.28
01-06-2020,CHTR,46,84,0.074107972,-0.023384585,-0.159041536,0.02529421,6977000,2955800,4.18,-1.65,-0.3,0.11,0.31
01-06-2020,CMCSA,80,44,0.228841572,0.025084021,-0.016111263,0.000259573,14481200,8306800,1.54,1.15,1.25,0.9,0.54
01-06-2020,COST,73,30,-0.125163143,-0.037107522,0.010306602,0.000106226,90182100,18006100,-1.88,-0.4,-0.54,-0.04,-0.03
01-06-2020,CPRT,34,65,0.063513406,-0.015480308,-0.024305444,0.000590755,8682100,4425700,2.58,0.67,-0.34,-0.24,-0.1
01-06-2020,CSCO,63,34,0.435318071,0.001797399,-0.017072606,0.000291474,5584100,4075100,0.1,-1.01,-1.55,-0.1,-0.6
01-06-2020,CSX,46,21,0.211309094,-0.011585892,0.002154194,4.64055E-06,106929300,15765400,0.53,0.26,-0.39,-0.48,-0.65
01-06-2020,CTAS,42,94,0.010695289,0.025054401,0.037477018,0.001404527,11330100,6881500,1.44,0.13,-0.58,-0.16,-0.48
01-06-2020,CTSH,65,52,0,0.016867481,-0.039039748,0.001524102,13903100,7288400,0.2,-0.52,-0.35,-0.13,-0.08
01-06-2020,DLTR,36,91,0,-0.010497411,-0.016343041,0.000267095,6567600,11348000,-0.33,0.08,0.26,-0.12,-0.1
01-06-2020,DXCM,72,68,0.060624622,0.005339498,-0.026789038,0.000717653,9577100,5480200,-1.55,0.44,-1.14,-1.49,-0.8
01-06-2020,EA,35,95,-0.0104713,-0.02170131,-0.00518028,2.68353E-05,12242600,17974000,-0.02,-0.02,-0.03,0,0
01-06-2020,EBAY,59,72,-0.080042708,-0.012316634,-0.004384579,1.92245E-05,7704700,14424600,0.01,0.03,-0.02,-0.04,-0.06
01-06-2020,EXC,33,92,0.021978907,-0.014791984,0.024159235,0.000583669,8549700,10701700,0.07,0.87,-1.19,-0.52,-0.66
01-06-2020,FAST,45,94,0.021506205,-0.018579969,0.007675957,5.89203E-05,13426300,28408700,0.35,-0.41,-0.41,0.6,-0.44
01-06-2020,FB,16,20,-0.371563556,-0.00768245,0.01589562,0.000252671,18688800,15852200,0.48,0.24,0.21,-0.05,0.07
01-06-2020,FISV,30,25,0,-0.018210639,-0.012448901,0.000154975,31002900,1828400,1.11,-0.05,0.11,0.42,0.09
01-06-2020,GILD,34,68,0.014815086,-0.002937475,0.007148926,5.11071E-05,56808600,53131593,-1.54,0.2,-0.21,-0.38,0
01-06-2020,GOOG,40,48,0.042559614,0.071770157,-0.014531582,0.000211167,54945800,11419300,1.54,1.15,1.25,0.9,0.54
01-06-2020,IDXX,25,21,-0.090971778,0.025167914,-0.00133181,1.77372E-06,22900100,48404400,-0.57,-1.18,-2,0.02,-0.29
01-06-2020,ILMN,84,35,0.188052232,0.034311068,0.031846406,0.001014194,2425000,89381900,0.27,0.52,1.68,0.7,1.35
01-06-2020,INCY,45,28,0.074107972,-0.016157643,-0.038515509,0.001483444,46693330,111309100,-0.66,0.12,-0.08,-0.08,0.11
01-06-2020,INTC,19,36,0.028170877,-0.015504181,0.01531361,0.000234507,9421200,93832800,-0.49,-0.34,0.34,0.24,0.04
01-06-2020,INTU,5,59,0.070204259,0.024136845,0.041455016,0.001718518,8956800,108394300,0.68,-0.47,-0.21,0.07,-0.02
01-06-2020,ISRG,46,36,0.587786665,0.029948882,0.144568853,0.020900153,92894600,10043300,0.57,0.11,-0.48,0.16,-0.28
01-06-2020,JD,24,41,0.130053128,0.004492774,-0.14743814,0.021738005,5079700,66745200,4.18,-1.65,-0.3,0.11,0.31
01-06-2020,KDP,7,60,-0.032789823,0.028752771,0.017077127,0.000291628,9300600,60941900,1.54,1.15,1.25,0.9,0.54
01-06-2020,KHC,51,28,0.241162057,-0.034026348,-0.030716798,0.000943522,30442800,11630500,-1.88,-0.4,-0.54,-0.04,-0.03
01-06-2020,KLAC,7,47,0,-0.00065828,-0.03603265,0.001298352,7035200,150812200,2.58,0.67,-0.34,-0.24,-0.1
01-06-2020,LRCX,5,59,0,-0.025898119,0.088278846,0.007793155,6550500,41022800,0.1,-1.01,-1.55,-0.1,-0.6
01-06-2020,LULU,61,35,0.419853846,0.012193235,-0.013788859,0.000190133,41441800,7959300,0.53,0.26,-0.39,-0.48,-0.65
01-06-2020,MAR,27,23,0.302280872,0.075254408,-0.069777735,0.004868932,14193700,51482900,1.44,0.13,-0.58,-0.16,-0.48
01-06-2020,MCHP,44,50,0.083381609,0.042367398,0.022437955,0.000503462,21930800,115839300,0.2,-0.52,-0.35,-0.13,-0.08
01-06-2020,MDLZ,25,48,0.405465108,0.062156675,-0.087114834,0.007588994,7370800,36984600,-0.33,0.08,0.26,-0.12,-0.1
01-06-2020,MELI,51,54,0,-0.034278916,-0.009365206,8.77071E-05,35108000,65556900,-1.55,0.44,-1.14,-1.49,-0.8
01-06-2020,MNST,31,71,0.391478866,0.036788114,-0.023542931,0.00055427,20697000,46742100,-0.02,-0.02,-0.03,0,0
01-06-2020,MRVL,28,62,0,0.019141659,0.04174127,0.001742334,18036800,113809900,0.01,0.03,-0.02,-0.04,-0.06
01-06-2020,MSFT,28,30,-0.182321557,0.067485874,0.008247501,6.80213E-05,17217700,28166000,0.07,0.87,-1.19,-0.52,-0.66
01-06-2020,MTCH,26,56,-0.331357136,-0.002514953,-0.035417379,0.001254391,24744600,127312800,0.35,-0.41,-0.41,0.6,-0.44
01-06-2020,MU,15,26,-0.074107972,0.067329058,0.041406916,0.001714533,23662900,23372500,1.44,0.13,-0.58,-0.16,-0.48
01-06-2020,NFLX,72,46,0,-0.033387246,-0.012546284,0.000157409,15017800,1840300,0.2,-0.52,-0.35,-0.13,-0.08
01-06-2020,NTES,10,14,-0.068992871,-0.018479495,-0.018080799,0.000326915,16149200,18309000,-0.33,0.08,0.26,-0.12,-0.1
01-06-2020,NVDA,76,14,-0.30538165,0.029830907,0.086848337,0.007542634,11066100,3108700,-1.55,0.44,-1.14,-1.49,-0.8
01-06-2020,NXPI,14,3,0.405465108,-0.06280763,-0.038249256,0.001463006,11911400,12170000,-0.02,-0.02,-0.03,0,0
01-06-2020,OKTA,72,23,0,-0.020303738,-0.023778152,0.000565401,7633200,1872500,0.01,0.03,-0.02,-0.04,-0.06
01-06-2020,ORLY,5,4,0.287682072,-0.01186676,-0.030040541,0.000902434,8097300,12896100,0.07,0.87,-1.19,-0.52,-0.66
01-06-2020,PAYX,79,33,-0.029852963,0.053519018,0.030246634,0.000914859,20126400,2752300,0.35,-0.41,-0.41,0.6,-0.44
01-06-2020,PCAR,29,27,0,0.003879413,0.055766737,0.003109929,3656500,68420200,0.48,0.24,0.21,-0.05,0.07
01-06-2020,PEP,34,69,-0.014388737,-0.002231635,-0.022235914,0.000494436,5315000,10473200,1.11,-0.05,0.11,0.42,0.09
01-06-2020,PYPL,60,10,0.105360516,-0.026769944,0.008068042,6.50933E-05,3876200,36632600,-1.54,0.2,-0.21,-0.38,0
01-06-2020,QCOM,28,36,-0.266628663,0.080217863,-0.054088756,0.002925594,25239600,3348600,1.54,1.15,1.25,0.9,0.54
01-06-2020,REGN,70,39,0,-0.042927556,-0.009082262,8.24875E-05,38416900,3333200,-0.57,-1.18,-2,0.02,-0.29
01-06-2020,ROST,29,56,0.264151575,-0.030152251,-0.023850757,0.000568859,4287800,3416600,0.27,0.52,1.68,0.7,1.35
01-06-2020,SBUX,18,64,0.064538521,0.017660215,0.033099653,0.001095587,29156500,26857000,-0.66,0.12,-0.08,-0.08,0.11
01-06-2020,SGEN,32,24,-0.318453731,0.044305311,-0.022825075,0.000520984,117505000,9032300,1.44,0.13,-0.58,-0.16,-0.48
01-06-2020,SIRI,35,12,-0.080042708,-0.124135957,0.052072383,0.002711533,6710600,383142000,0.2,-0.52,-0.35,-0.13,-0.08
01-06-2020,SNPS,21,33,-0.167054085,0.098569553,0.030654484,0.000939697,82007900,9302100,-0.33,0.08,0.26,-0.12,-0.1
01-06-2020,SPLK,44,30,0,-0.038867946,0.274360765,0.075273829,3347700,415885500,-1.55,0.44,-1.14,-1.49,-0.8
01-06-2020,SWKS,23,59,0,-0.020788659,-0.032625055,0.001064394,141567000,15415800,-0.02,-0.02,-0.03,0,0
01-06-2020,TEAM,35,53,0.18610228,0.024487165,-0.06315623,0.003988709,3394000,443680500,0.01,0.03,-0.02,-0.04,-0.06
01-06-2020,TMUS,55,27,-0.393042588,0.004157717,0.002408883,5.80272E-06,99959800,11842600,0.07,0.87,-1.19,-0.52,-0.66
01-06-2020,TSLA,42,17,0.194156014,0.076090302,0.070694865,0.004997764,4345100,136705100,0.35,-0.41,-0.41,0.6,-0.44
01-06-2020,TXN,68,87,0.189242,0.023242698,0.027587966,0.000761096,29840700,13975200,0.48,0.24,0.21,-0.05,0.07
01-06-2020,VRSK,25,35,0,-0.021714359,-0.025210422,0.000635565,19715300,17630900,1.11,-0.05,0.11,0.42,0.09
01-06-2020,VRSN,28,65,0.773189888,-0.017268646,0.029156584,0.000850106,3426400,4688200,-1.54,0.2,-0.21,-0.38,0
01-06-2020,VRTX,29,23,0.245122458,0.019483512,-0.069430056,0.004820533,13363800,54552200,1.54,1.15,1.25,0.9,0.54
01-06-2020,WBA,40,50,0.105360516,-0.028044167,-0.024685323,0.000609365,7798600,11611200,-0.57,-1.18,-2,0.02,-0.29
01-06-2020,WDAY,83,40,0.356674944,0.018657404,0.033937819,0.001151776,6953700,2664600,0.27,0.52,1.68,0.7,1.35
01-06-2020,XEL,14,32,0,0.015691607,-0.007848873,6.16048E-05,2925700,6398700,-0.66,0.12,-0.08,-0.08,0.11
08-06-2020,AAPL,19,54,-0.071458964,-0.073133917,-0.028311645,0.000801549,12840400,328803600,-0.49,-0.34,0.34,0.24,0.04
08-06-2020,ADBE,45,35,-0.376477571,0.025691242,-0.00928804,8.62677E-05,5738500,18533900,0.68,-0.47,-0.21,0.07,-0.02
08-06-2020,ADI,29,43,2.151762203,0.038012898,0.269199164,0.07246819,8202000,5244400,0.57,0.11,-0.48,0.16,-0.28
08-06-2020,ADP,20,70,0.043802623,0.066145093,-0.158288345,0.0250552,5561900,194462800,4.18,-1.65,-0.3,0.11,0.31
08-06-2020,ADSK,32,37,0,0.070752737,0.006654461,4.42819E-05,9202500,19511000,1.54,1.15,1.25,0.9,0.54
08-06-2020,AEP,21,8,0.287682072,-0.05002297,-0.055095526,0.003035517,10122200,5090000,-1.88,-0.4,-0.54,-0.04,-0.03
08-06-2020,ALGN,15,72,-0.027398974,-0.073516569,-0.058262205,0.003394485,13119200,253944400,2.58,0.67,-0.34,-0.24,-0.1
08-06-2020,AMAT,31,27,0.076961041,0.031690455,-0.024808322,0.000615453,5068700,13249200,0.1,-1.01,-1.55,-0.1,-0.6
08-06-2020,AMD,10,9,0.251314428,0.007074632,-0.060055828,0.003606702,10709400,4427900,0.53,0.26,-0.39,-0.48,-0.65
08-06-2020,AMGN,20,64,-0.030771659,-0.021494921,-0.02231145,0.000497801,325000400,37257100,-0.49,-0.34,0.34,0.24,0.04
08-06-2020,AMZN,72,14,-0.405465108,0.05569429,-0.047883593,0.002292838,7966600,7154100,0.68,-0.47,-0.21,0.07,-0.02
08-06-2020,ANSS,36,61,-0.032260862,0.023497851,-0.024503112,0.000600402,21643900,11021400,0.57,0.11,-0.48,0.16,-0.28
08-06-2020,ASML,33,71,0.014184635,-0.005694054,-0.100583087,0.010116957,455825200,54900500,4.18,-1.65,-0.3,0.11,0.31
08-06-2020,ATVI,71,30,0,0.031341728,-0.021592142,0.000466221,5713700,6214500,1.54,1.15,1.25,0.9,0.54
